time;humantime;traffic_in;traffic_out;memory_size;memory_used;security_error;cpu0;cpu1;cpu2;cpu3;cpu4;cpu5;cpu6;cpu7;cpu8;disk_used;disk_size
1516967795;26/01/2018 12:56;607874.000000;5676730.000000;1596730000.000000;13958600000.000000;0.000000;71.690000;65.780000;70.180000;62.200000;61.510000;73.340000;47.810000;54.210000;75.720000;39650400000.000000;132070000000.000000
1516968095;26/01/2018 13:01;454375.000000;5183080.000000;1596730000.000000;13958600000.000000;0.000000;51.650000;54.650000;67.650000;79.660000;57.210000;69.370000;71.970000;73.190000;;39650400000.000000;132070000000.000000
1516968395;26/01/2018 13:06;196529.000000;5752160.000000;1596730000.000000;13958600000.000000;0.000000;49.150000;73.070000;53.710000;;;;;;;39650400000.000000;132070000000.000000
1516968695;26/01/2018 13:11;584804.000000;4309250.000000;1596730000.000000;13958600000.000000;0.000000;59.060000;80.320000;51.140000;;;;;;;39650400000.000000;132070000000.000000
1516968995;26/01/2018 13:16;1761630.000000;4308620.000000;1596730000.000000;13958600000.000000;0.000000;62.970000;78.610000;54.050000;62.890000;52.070000;62.010000;72.410000;;;39518300000.000000;132070000000.000000
1516969295;26/01/2018 13:21;868475.000000;2768540.000000;1596730000.000000;13958600000.000000;0.000000;73.640000;59.530000;71.170000;67.750000;68.820000;74.640000;;;;39518300000.000000;132070000000.000000
1516969595;26/01/2018 13:26;1341930.000000;3766290.000000;1596730000.000000;13958600000.000000;0.000000;56.580000;76.870000;59.840000;70.490000;72.520000;61.730000;69.370000;65.380000;70.730000;39518300000.000000;132070000000.000000
1516969895;26/01/2018 13:31;2212820.000000;4293220.000000;1596730000.000000;13958600000.000000;0.000000;73.990000;;;;;;;;;39518300000.000000;132070000000.000000
1516970195;26/01/2018 13:36;2044380.000000;5279400.000000;1596730000.000000;13958600000.000000;0.000000;70.270000;70.200000;47.570000;;;;;;;39518300000.000000;132070000000.000000
1516970495;26/01/2018 13:41;2092000.000000;4363710.000000;1596730000.000000;13958600000.000000;0.000000;69.660000;53.670000;;;;;;;;39518300000.000000;132070000000.000000
1516970795;26/01/2018 13:46;1655470.000000;2433700.000000;1596730000.000000;13958600000.000000;0.000000;66.260000;59.790000;51.820000;;;;;;;130524000000.000000;132070000000.000000
1516971095;26/01/2018 13:51;2225080.000000;1862460.000000;1596730000.000000;13958600000.000000;0.000000;66.210000;71.870000;76.040000;56.450000;49.400000;55.440000;44.770000;;;130524000000.000000;132070000000.000000
1516971395;26/01/2018 13:56;364449.000000;2368610.000000;1596730000.000000;13958600000.000000;0.000000;53.550000;72.040000;79.100000;47.120000;57.170000;65.600000;;;;130524000000.000000;132070000000.000000
1516971695;26/01/2018 14:01;7115990.000000;2891380.000000;1596730000.000000;13958600000.000000;0.000000;53.610000;59.970000;;;;;;;;130524000000.000000;132070000000.000000
1516971995;26/01/2018 14:06;7123840.000000;3317400.000000;1596730000.000000;13958600000.000000;0.000000;70.190000;62.210000;74.300000;63.220000;57.960000;54.490000;46.010000;64.420000;53.810000;85254600000.000000;132070000000.000000
1516972295;26/01/2018 14:11;5782390.000000;1744380.000000;1596730000.000000;13958600000.000000;0.000000;72.860000;60.960000;66.420000;66.430000;58.690000;68.960000;43.200000;68.780000;79.110000;85254600000.000000;132070000000.000000
1516972595;26/01/2018 14:16;6355020.000000;2576730.000000;1596730000.000000;13958600000.000000;0.000000;61.830000;66.060000;48.520000;;;;;;;85254600000.000000;132070000000.000000
1516972895;26/01/2018 14:21;7187890.000000;3373900.000000;1596730000.000000;13958600000.000000;0.000000;74.100000;59.550000;79.830000;67.480000;51.740000;68.230000;63.910000;73.720000;;85254600000.000000;132070000000.000000
1516973195;26/01/2018 14:26;7922640.000000;4308880.000000;1596730000.000000;13958600000.000000;0.000000;52.110000;62.350000;54.540000;61.980000;60.690000;54.540000;48.920000;53.420000;52.810000;85254600000.000000;132070000000.000000
1516973495;26/01/2018 14:31;8674370.000000;2454900.000000;1596730000.000000;13958600000.000000;0.000000;48.250000;;;;;;;;;85254600000.000000;132070000000.000000
1516973795;26/01/2018 14:36;9651050.000000;1928010.000000;1596730000.000000;13958600000.000000;0.000000;65.600000;46.400000;68.310000;65.390000;74.770000;69.680000;68.890000;64.600000;67.120000;85254600000.000000;132070000000.000000
1516974095;26/01/2018 14:41;8459030.000000;1126520.000000;1596730000.000000;13958600000.000000;0.000000;52.180000;60.980000;77.530000;47.820000;50.650000;;;;;85254600000.000000;132070000000.000000
1516974395;26/01/2018 14:46;7534050.000000;1463530.000000;7614800000.000000;13958600000.000000;0.000000;52.130000;55.430000;55.850000;53.770000;73.430000;71.930000;69.200000;60.570000;54.270000;85254600000.000000;132070000000.000000
1516974695;26/01/2018 14:51;8516320.000000;657090.000000;7614800000.000000;13958600000.000000;0.000000;77.470000;54.200000;72.150000;59.850000;61.860000;70.050000;;;;85254600000.000000;132070000000.000000
1516974995;26/01/2018 14:56;9218950.000000;742542.000000;7614800000.000000;13958600000.000000;0.000000;57.230000;73.590000;60.910000;57.180000;55.730000;83.020000;;;;85254600000.000000;132070000000.000000
1516975295;26/01/2018 15:01;7816690.000000;1270010.000000;7614800000.000000;13958600000.000000;0.000000;57.360000;62.100000;67.650000;71.620000;64.340000;59.100000;61.890000;;;85254600000.000000;132070000000.000000
1516975595;26/01/2018 15:06;8542840.000000;2162930.000000;7614800000.000000;13958600000.000000;0.000000;45.670000;65.640000;78.630000;52.400000;56.780000;68.940000;76.460000;59.670000;66.750000;85254600000.000000;132070000000.000000
1516975895;26/01/2018 15:11;8898300.000000;2568050.000000;7614800000.000000;13958600000.000000;0.000000;67.940000;77.730000;79.190000;48.780000;47.660000;61.590000;;;;85254600000.000000;132070000000.000000
1516976195;26/01/2018 15:16;7343540.000000;1604650.000000;7614800000.000000;13958600000.000000;0.000000;53.570000;58.820000;57.400000;57.680000;54.090000;53.310000;56.410000;59.920000;;85254600000.000000;132070000000.000000
1516976495;26/01/2018 15:21;6246720.000000;822553.000000;7614800000.000000;13958600000.000000;0.000000;47.680000;67.590000;73.320000;52.550000;74.910000;46.080000;66.340000;64.070000;;85254600000.000000;132070000000.000000
1516976795;26/01/2018 15:26;6882760.000000;1265050.000000;7614800000.000000;13958600000.000000;0.000000;69.460000;72.040000;54.910000;74.740000;;;;;;85254600000.000000;132070000000.000000
1516977095;26/01/2018 15:31;7008940.000000;57554.000000;7614800000.000000;13958600000.000000;0.000000;76.530000;74.300000;54.480000;65.330000;72.530000;73.290000;;;;85254600000.000000;132070000000.000000
1516977395;26/01/2018 15:36;7282510.000000;238485.000000;7614800000.000000;13958600000.000000;0.000000;53.010000;64.530000;58.590000;49.940000;75.970000;;;;;85254600000.000000;132070000000.000000
1516977695;26/01/2018 15:41;7721150.000000;536429.000000;7614800000.000000;13958600000.000000;0.000000;63.880000;48.700000;63.210000;57.350000;57.310000;73.070000;;;;85386600000.000000;132070000000.000000
1516977995;26/01/2018 15:46;7257200.000000;855914.000000;7614800000.000000;13958600000.000000;0.000000;78.220000;60.450000;56.160000;72.600000;;;;;;85386600000.000000;132070000000.000000
1516978295;26/01/2018 15:51;7334710.000000;1628510.000000;7614800000.000000;13958600000.000000;0.000000;46.320000;79.320000;;;;;;;;85386600000.000000;132070000000.000000
1516978595;26/01/2018 15:56;7758170.000000;1596180.000000;7614800000.000000;13958600000.000000;0.000000;46.670000;59.140000;57.040000;55.310000;60.230000;;;;;85386600000.000000;132070000000.000000
1516978895;26/01/2018 16:01;6262630.000000;2073840.000000;7614800000.000000;13958600000.000000;0.000000;67.880000;;;;;;;;;85386600000.000000;132070000000.000000
1516979195;26/01/2018 16:06;6595850.000000;1576310.000000;7614800000.000000;13958600000.000000;0.000000;51.840000;;;;;;;;;85386600000.000000;132070000000.000000
1516979495;26/01/2018 16:11;6232270.000000;2358780.000000;7614800000.000000;13958600000.000000;0.000000;67.070000;58.130000;58.010000;66.680000;70.860000;67.480000;46.510000;66.610000;77.460000;85386600000.000000;132070000000.000000
1516979795;26/01/2018 16:16;6806900.000000;2838210.000000;7614800000.000000;13958600000.000000;0.000000;63.340000;60.700000;58.710000;64.570000;63.450000;75.220000;66.050000;59.930000;;85386600000.000000;132070000000.000000
1516980095;26/01/2018 16:21;7459490.000000;3371560.000000;7614800000.000000;13958600000.000000;0.000000;63.510000;65.310000;53.800000;49.560000;61.390000;55.460000;67.240000;59.380000;57.190000;85386600000.000000;132070000000.000000
1516980395;26/01/2018 16:26;8336910.000000;2576220.000000;7614800000.000000;13958600000.000000;0.000000;68.900000;68.550000;70.480000;53.610000;52.010000;73.880000;62.030000;54.740000;;85518700000.000000;132070000000.000000
1516980695;26/01/2018 16:31;8765080.000000;3573580.000000;7614800000.000000;13958600000.000000;0.000000;63.170000;60.270000;53.000000;62.330000;81.570000;50.860000;73.890000;61.460000;46.690000;85650800000.000000;132070000000.000000
1516980995;26/01/2018 16:36;8958490.000000;3766610.000000;7614800000.000000;13958600000.000000;0.000000;53.790000;75.400000;76.980000;79.510000;71.940000;68.340000;50.020000;65.210000;66.210000;85650800000.000000;132070000000.000000
1516981295;26/01/2018 16:41;9539550.000000;3028740.000000;7614800000.000000;13958600000.000000;0.000000;71.760000;74.630000;48.300000;60.020000;44.980000;;;;;85650800000.000000;132070000000.000000
1516981595;26/01/2018 16:46;7828190.000000;3353710.000000;7614800000.000000;13958600000.000000;0.000000;52.550000;68.970000;62.650000;;;;;;;85650800000.000000;132070000000.000000
1516981895;26/01/2018 16:51;8245310.000000;3780200.000000;7614800000.000000;13958600000.000000;0.000000;55.750000;55.980000;73.100000;55.020000;65.090000;66.090000;56.220000;62.240000;61.740000;85650800000.000000;132070000000.000000
1516982195;26/01/2018 16:56;6420270.000000;3123790.000000;7614800000.000000;13958600000.000000;0.000000;77.480000;46.080000;;;;;;;;85650800000.000000;132070000000.000000
1516982495;26/01/2018 17:01;5788180.000000;2613200.000000;7614800000.000000;13958600000.000000;0.000000;68.770000;78.140000;;;;;;;;85650800000.000000;132070000000.000000
1516982795;26/01/2018 17:06;5057480.000000;3032140.000000;7614800000.000000;13958600000.000000;0.000000;67.330000;75.160000;71.560000;76.820000;;;;;;85650800000.000000;132070000000.000000
1516983095;26/01/2018 17:11;5379750.000000;3637100.000000;3262550000.000000;13958600000.000000;0.000000;55.660000;56.040000;50.920000;62.870000;59.950000;42.940000;59.340000;;;85650800000.000000;132070000000.000000
1516983395;26/01/2018 17:16;5902430.000000;2479180.000000;3262550000.000000;13958600000.000000;0.000000;51.330000;65.930000;57.270000;68.720000;77.880000;52.890000;54.510000;50.180000;;85650800000.000000;132070000000.000000
1516983695;26/01/2018 17:21;5414190.000000;2673990.000000;3262550000.000000;13958600000.000000;0.000000;61.110000;;;;;;;;;85650800000.000000;132070000000.000000
1516983995;26/01/2018 17:26;5089640.000000;2901320.000000;3262550000.000000;13958600000.000000;0.000000;71.180000;62.920000;73.290000;;;;;;;85650800000.000000;132070000000.000000
1516984295;26/01/2018 17:31;5129090.000000;3439750.000000;3262550000.000000;13958600000.000000;0.000000;60.340000;;;;;;;;;85650800000.000000;132070000000.000000
1516984595;26/01/2018 17:36;5086060.000000;2065320.000000;3262550000.000000;13958600000.000000;0.000000;48.230000;;;;;;;;;85650800000.000000;132070000000.000000
1516984895;26/01/2018 17:41;5776210.000000;2416730.000000;3262550000.000000;13958600000.000000;0.000000;64.130000;69.150000;57.990000;;;;;;;85518700000.000000;132070000000.000000
1516985195;26/01/2018 17:46;5468940.000000;885510.000000;3262550000.000000;13958600000.000000;0.000000;55.180000;;;;;;;;;85650800000.000000;132070000000.000000
1516985495;26/01/2018 17:51;4118240.000000;941574.000000;3262550000.000000;13958600000.000000;0.000000;73.070000;70.280000;57.850000;59.590000;;;;;;85650800000.000000;132070000000.000000
1516985795;26/01/2018 17:56;3095590.000000;1931500.000000;3262550000.000000;13958600000.000000;0.000000;65.000000;56.870000;71.030000;47.130000;;;;;;85650800000.000000;132070000000.000000
1516986095;26/01/2018 18:01;3555510.000000;2251220.000000;3262550000.000000;13958600000.000000;0.000000;59.360000;76.830000;45.700000;63.430000;52.060000;68.190000;72.980000;66.510000;47.640000;85650800000.000000;132070000000.000000
1516986395;26/01/2018 18:06;2544850.000000;2579700.000000;3262550000.000000;13958600000.000000;0.000000;67.270000;58.400000;59.970000;60.900000;50.540000;70.190000;56.020000;51.450000;64.240000;85650800000.000000;132070000000.000000
1516986695;26/01/2018 18:11;1666460.000000;1647960.000000;3262550000.000000;13958600000.000000;0.000000;51.100000;63.390000;61.600000;56.670000;53.960000;68.220000;64.800000;;;85650800000.000000;132070000000.000000
1516986995;26/01/2018 18:16;2493930.000000;224483.000000;3262550000.000000;13958600000.000000;0.000000;52.650000;55.500000;75.440000;68.960000;55.820000;67.260000;77.970000;62.570000;69.350000;85650800000.000000;132070000000.000000
1516987295;26/01/2018 18:21;3172940.000000;921866.000000;3262550000.000000;13958600000.000000;0.000000;67.010000;74.250000;;;;;;;;85650800000.000000;132070000000.000000
1516987595;26/01/2018 18:26;3700760.000000;1906900.000000;3262550000.000000;13958600000.000000;0.000000;48.680000;54.770000;52.450000;53.090000;66.420000;60.550000;59.860000;;;85782800000.000000;132070000000.000000
1516987895;26/01/2018 18:31;3466560.000000;674586.000000;3262550000.000000;13958600000.000000;0.000000;49.660000;57.980000;69.760000;;;;;;;85782800000.000000;132070000000.000000
1516988195;26/01/2018 18:36;3831800.000000;5520300.000000;3262550000.000000;13958600000.000000;0.000000;65.590000;;;;;;;;;85782800000.000000;132070000000.000000
1516988495;26/01/2018 18:41;4375130.000000;6200760.000000;3262550000.000000;13958600000.000000;0.000000;51.850000;;;;;;;;;122082000000.000000;132070000000.000000
1516988795;26/01/2018 18:46;4395510.000000;6622200.000000;3262550000.000000;13958600000.000000;0.000000;51.780000;70.920000;56.220000;70.620000;;;;;;122082000000.000000;132070000000.000000
1516989095;26/01/2018 18:51;4385530.000000;7205430.000000;3262550000.000000;13958600000.000000;0.000000;60.900000;57.720000;60.600000;74.340000;52.330000;;;;;122082000000.000000;132070000000.000000
1516989395;26/01/2018 18:56;5083570.000000;6894520.000000;2688190000.000000;13958600000.000000;0.000000;72.090000;52.780000;59.160000;53.820000;69.410000;52.280000;75.050000;;;122082000000.000000;132070000000.000000
1516989695;26/01/2018 19:01;1370780.000000;1897910.000000;2688190000.000000;13958600000.000000;0.000000;62.750000;;;;;;;;;122082000000.000000;132070000000.000000
1516989995;26/01/2018 19:06;541666.000000;407162.000000;2688190000.000000;13958600000.000000;0.000000;68.740000;54.990000;53.010000;58.710000;64.990000;;;;;122082000000.000000;132070000000.000000
1516990295;26/01/2018 19:11;2125380.000000;330267.000000;2688190000.000000;13958600000.000000;0.000000;55.770000;75.480000;51.830000;60.490000;;;;;;122082000000.000000;132070000000.000000
1516990595;26/01/2018 19:16;291556.000000;261738.000000;2688190000.000000;13958600000.000000;0.000000;55.450000;45.760000;;;;;;;;122082000000.000000;132070000000.000000
1516990895;26/01/2018 19:21;204844.000000;2030510.000000;2688190000.000000;13958600000.000000;0.000000;76.740000;78.460000;78.050000;77.010000;59.400000;54.000000;58.970000;;;122082000000.000000;132070000000.000000
1516991195;26/01/2018 19:26;135868.000000;414443.000000;2688190000.000000;13958600000.000000;0.000000;66.840000;68.350000;66.620000;;;;;;;2658030000.000000;132070000000.000000
1516991495;26/01/2018 19:31;209712.000000;1309630.000000;2688190000.000000;13958600000.000000;0.000000;57.660000;63.230000;79.560000;68.740000;66.250000;63.840000;62.700000;53.260000;;2525960000.000000;132070000000.000000
1516991795;26/01/2018 19:36;165491.000000;350066.000000;2688190000.000000;13958600000.000000;0.000000;44.380000;77.280000;54.900000;79.140000;;;;;;2525960000.000000;132070000000.000000
1516992095;26/01/2018 19:41;205556.000000;1625190.000000;6221820000.000000;13958600000.000000;0.000000;81.780000;57.530000;71.530000;65.570000;58.060000;60.540000;52.010000;51.580000;61.270000;2525960000.000000;132070000000.000000
1516992395;26/01/2018 19:46;1278180.000000;384839.000000;6221820000.000000;13958600000.000000;0.000000;71.570000;64.960000;72.880000;76.330000;59.580000;70.520000;53.020000;68.310000;;2525960000.000000;132070000000.000000
