time;humantime;cpu0;cpu1;cpu2;cpu3;cpu4;cpu5;cpu6;cpu7;cpu8;memory_used;memory_size
1516560424;21/01/2018 19:47;51.430000;;;;;;;;;7396750000.000000;8000000000.000000
1516560724;21/01/2018 19:52;47.480000;64.610000;65.030000;;;;;;;7328460000.000000;8000000000.000000
1516561024;21/01/2018 19:57;48.670000;61.470000;70.720000;;;;;;;7064600000.000000;8000000000.000000
1516561324;21/01/2018 20:02;52.340000;77.290000;63.390000;61.450000;71.000000;;;;;7154310000.000000;8000000000.000000
1516561624;21/01/2018 20:07;54.020000;58.690000;58.380000;;;;;;;7420990000.000000;8000000000.000000
1516561924;21/01/2018 20:12;65.250000;58.060000;72.950000;58.780000;;;;;;7192940000.000000;8000000000.000000
1516562224;21/01/2018 20:17;67.340000;;;;;;;;;7285230000.000000;8000000000.000000
1516562524;21/01/2018 20:22;61.350000;47.270000;56.170000;56.600000;71.290000;67.950000;62.810000;80.150000;;7467620000.000000;8000000000.000000
1516562824;21/01/2018 20:27;65.850000;;;;;;;;;7175510000.000000;8000000000.000000
1516563124;21/01/2018 20:32;46.670000;66.880000;68.230000;67.540000;65.810000;54.870000;80.870000;44.060000;;7073510000.000000;8000000000.000000
1516563424;21/01/2018 20:37;61.820000;61.050000;46.620000;49.830000;;;;;;7251840000.000000;8000000000.000000
1516563724;21/01/2018 20:42;65.820000;68.090000;80.230000;52.960000;68.280000;55.910000;;;;7448890000.000000;8000000000.000000
1516564024;21/01/2018 20:47;58.440000;52.390000;56.700000;;;;;;;7030920000.000000;8000000000.000000
1516564324;21/01/2018 20:52;69.920000;64.490000;62.700000;71.660000;65.530000;67.920000;;;;7301170000.000000;8000000000.000000
1516564624;21/01/2018 20:57;58.050000;64.210000;73.210000;56.740000;55.300000;55.290000;73.210000;;;7370660000.000000;8000000000.000000
1516564924;21/01/2018 21:02;71.690000;53.440000;67.170000;56.360000;59.520000;63.830000;73.390000;65.180000;;7435960000.000000;8000000000.000000
1516565224;21/01/2018 21:07;44.760000;45.960000;68.360000;59.340000;57.760000;57.500000;54.630000;69.560000;58.700000;7245040000.000000;8000000000.000000
1516565524;21/01/2018 21:12;70.590000;78.650000;67.280000;44.700000;74.270000;;;;;7206110000.000000;8000000000.000000
1516565824;21/01/2018 21:17;72.500000;55.150000;57.960000;75.040000;;;;;;7180890000.000000;8000000000.000000
1516566124;21/01/2018 21:22;73.730000;59.520000;46.420000;51.550000;;;;;;7179210000.000000;8000000000.000000
1516566424;21/01/2018 21:27;59.310000;51.590000;60.710000;;;;;;;7397320000.000000;8000000000.000000
1516566724;21/01/2018 21:32;51.760000;70.700000;;;;;;;;7098400000.000000;8000000000.000000
1516567024;21/01/2018 21:37;77.330000;53.150000;59.010000;;;;;;;7472490000.000000;8000000000.000000
1516567324;21/01/2018 21:42;48.160000;73.420000;53.090000;52.530000;58.480000;;;;;7437340000.000000;8000000000.000000
1516567624;21/01/2018 21:47;48.580000;64.820000;62.090000;49.760000;;;;;;7012360000.000000;8000000000.000000
1516567924;21/01/2018 21:52;67.270000;51.150000;63.900000;65.480000;71.550000;78.080000;54.500000;68.600000;;7428860000.000000;8000000000.000000
1516568224;21/01/2018 21:57;50.430000;74.800000;62.330000;50.510000;60.230000;55.120000;;;;7459690000.000000;8000000000.000000
1516568524;21/01/2018 22:02;68.730000;51.380000;55.930000;;;;;;;7440890000.000000;8000000000.000000
1516568824;21/01/2018 22:07;69.920000;58.270000;68.970000;;;;;;;7318340000.000000;8000000000.000000
1516569124;21/01/2018 22:12;53.110000;53.460000;;;;;;;;7187050000.000000;8000000000.000000
1516569424;21/01/2018 22:17;60.930000;46.210000;57.330000;;;;;;;7277710000.000000;8000000000.000000
1516569724;21/01/2018 22:22;67.980000;59.770000;59.740000;48.770000;;;;;;7065710000.000000;8000000000.000000
1516570024;21/01/2018 22:27;57.660000;73.360000;69.570000;69.630000;47.530000;64.180000;57.390000;;;7032100000.000000;8000000000.000000
1516570324;21/01/2018 22:32;62.390000;69.840000;;;;;;;;7496710000.000000;8000000000.000000
1516570624;21/01/2018 22:37;60.610000;54.570000;;;;;;;;7161490000.000000;8000000000.000000
1516570924;21/01/2018 22:42;66.670000;68.450000;48.410000;;;;;;;7253510000.000000;8000000000.000000
1516571224;21/01/2018 22:47;47.400000;43.480000;69.820000;59.930000;54.770000;;;;;7169800000.000000;8000000000.000000
1516571524;21/01/2018 22:52;50.710000;53.070000;43.570000;46.170000;70.310000;65.600000;54.080000;51.980000;;7473760000.000000;8000000000.000000
1516571824;21/01/2018 22:57;49.020000;52.980000;54.280000;57.030000;;;;;;7285590000.000000;8000000000.000000
1516572124;21/01/2018 23:02;74.440000;64.900000;47.410000;66.840000;58.730000;69.090000;58.080000;74.040000;62.940000;7222800000.000000;8000000000.000000
1516572424;21/01/2018 23:07;55.760000;75.950000;71.770000;80.680000;69.790000;50.690000;53.150000;64.770000;60.580000;7318550000.000000;8000000000.000000
1516572724;21/01/2018 23:12;78.290000;;;;;;;;;7114650000.000000;8000000000.000000
1516573024;21/01/2018 23:17;61.340000;70.360000;50.630000;54.680000;61.170000;70.490000;;;;7096390000.000000;8000000000.000000
1516573324;21/01/2018 23:22;72.220000;49.500000;53.600000;46.810000;60.450000;55.730000;;;;7158930000.000000;8000000000.000000
1516573624;21/01/2018 23:27;70.750000;58.780000;61.830000;53.300000;70.150000;60.300000;71.360000;;;7105660000.000000;8000000000.000000
1516573924;21/01/2018 23:32;65.640000;;;;;;;;;7206290000.000000;8000000000.000000
1516574224;21/01/2018 23:37;61.260000;56.050000;54.830000;82.560000;57.960000;79.580000;51.520000;67.430000;;7152210000.000000;8000000000.000000
1516574524;21/01/2018 23:42;64.030000;59.630000;80.660000;;;;;;;7291680000.000000;8000000000.000000
1516574824;21/01/2018 23:47;68.560000;58.440000;76.100000;65.240000;79.190000;55.910000;70.590000;;;7040570000.000000;8000000000.000000
1516575124;21/01/2018 23:52;63.970000;67.610000;;;;;;;;7136200000.000000;8000000000.000000
1516575424;21/01/2018 23:57;68.190000;57.060000;65.990000;;;;;;;7279450000.000000;8000000000.000000
1516575724;22/01/2018 00:02;54.610000;52.220000;61.210000;;;;;;;7416220000.000000;8000000000.000000
1516576024;22/01/2018 00:07;50.830000;;;;;;;;;7336160000.000000;8000000000.000000
1516576324;22/01/2018 00:12;58.480000;53.410000;72.910000;60.620000;53.740000;;;;;7125340000.000000;8000000000.000000
1516576624;22/01/2018 00:17;58.110000;79.310000;55.170000;63.260000;51.310000;49.940000;48.020000;73.910000;;7241160000.000000;8000000000.000000
1516576924;22/01/2018 00:22;47.690000;77.790000;59.150000;;;;;;;7058640000.000000;8000000000.000000
1516577224;22/01/2018 00:27;55.290000;53.470000;72.620000;53.250000;;;;;;7384470000.000000;8000000000.000000
1516577524;22/01/2018 00:32;51.870000;71.790000;74.310000;65.470000;47.310000;69.270000;75.700000;66.240000;65.040000;7230210000.000000;8000000000.000000
1516577824;22/01/2018 00:37;57.570000;70.000000;60.480000;64.750000;;;;;;7355160000.000000;8000000000.000000
1516578124;22/01/2018 00:42;72.000000;58.290000;57.280000;59.350000;56.250000;67.740000;63.090000;69.900000;57.850000;7251360000.000000;8000000000.000000
1516578424;22/01/2018 00:47;72.750000;67.810000;72.910000;;;;;;;7475460000.000000;8000000000.000000
1516578724;22/01/2018 00:52;66.690000;56.630000;55.920000;62.420000;68.020000;;;;;7098730000.000000;8000000000.000000
1516579024;22/01/2018 00:57;54.560000;74.990000;73.960000;58.130000;67.710000;74.740000;72.170000;;;7230920000.000000;8000000000.000000
1516579324;22/01/2018 01:02;59.840000;65.970000;71.160000;60.370000;54.540000;61.370000;58.090000;;;7427840000.000000;8000000000.000000
1516579624;22/01/2018 01:07;62.980000;42.880000;72.760000;69.280000;71.490000;72.230000;52.700000;;;7141410000.000000;8000000000.000000
1516579924;22/01/2018 01:12;69.960000;;;;;;;;;7496700000.000000;8000000000.000000
1516580224;22/01/2018 01:17;49.810000;56.080000;62.280000;63.850000;65.710000;65.160000;56.810000;64.060000;;7278390000.000000;8000000000.000000
1516580524;22/01/2018 01:22;76.700000;48.910000;62.340000;47.100000;61.400000;;;;;7226980000.000000;8000000000.000000
1516580824;22/01/2018 01:27;67.060000;71.090000;75.430000;56.500000;46.360000;52.020000;;;;7136690000.000000;8000000000.000000
1516581124;22/01/2018 01:32;62.520000;61.930000;64.260000;68.890000;55.170000;69.500000;65.480000;62.420000;;7153820000.000000;8000000000.000000
1516581424;22/01/2018 01:37;63.740000;53.300000;73.750000;52.720000;72.230000;57.910000;74.470000;49.510000;76.850000;7336860000.000000;8000000000.000000
1516581724;22/01/2018 01:42;43.750000;56.020000;70.250000;;;;;;;7386120000.000000;8000000000.000000
1516582024;22/01/2018 01:47;55.070000;74.820000;75.290000;79.010000;;;;;;7306620000.000000;8000000000.000000
1516582324;22/01/2018 01:52;52.120000;;;;;;;;;7082230000.000000;8000000000.000000
1516582624;22/01/2018 01:57;64.190000;68.590000;63.000000;46.150000;;;;;;7108800000.000000;8000000000.000000
1516582924;22/01/2018 02:02;73.940000;55.830000;63.560000;75.910000;65.120000;53.330000;58.160000;65.940000;;7239270000.000000;8000000000.000000
1516583224;22/01/2018 02:07;62.460000;53.660000;73.050000;;;;;;;7077620000.000000;8000000000.000000
1516583524;22/01/2018 02:12;69.370000;;;;;;;;;7375350000.000000;8000000000.000000
1516583824;22/01/2018 02:17;61.050000;50.670000;66.130000;66.190000;54.010000;;;;;7322970000.000000;8000000000.000000
1516584124;22/01/2018 02:22;77.680000;46.740000;79.220000;69.950000;74.650000;;;;;7063740000.000000;8000000000.000000
1516584424;22/01/2018 02:27;47.370000;50.330000;79.870000;76.420000;64.500000;76.060000;48.130000;66.510000;;7239740000.000000;8000000000.000000
1516584724;22/01/2018 02:32;53.450000;45.000000;65.960000;66.150000;55.500000;52.320000;53.930000;;;7168250000.000000;8000000000.000000
1516585024;22/01/2018 02:37;72.300000;45.140000;67.780000;80.490000;74.510000;54.480000;57.170000;60.000000;;7497790000.000000;8000000000.000000
1516585324;22/01/2018 02:42;74.780000;69.410000;80.950000;64.250000;59.320000;;;;;7091070000.000000;8000000000.000000
1516585624;22/01/2018 02:47;61.360000;65.590000;78.540000;60.050000;47.930000;63.420000;;;;7005720000.000000;8000000000.000000
1516585924;22/01/2018 02:52;54.090000;66.900000;65.290000;80.910000;42.510000;;;;;7438630000.000000;8000000000.000000
1516586224;22/01/2018 02:57;72.120000;50.670000;68.050000;74.140000;72.580000;;;;;7276290000.000000;8000000000.000000
1516586524;22/01/2018 03:02;70.100000;54.340000;64.530000;59.690000;61.980000;60.850000;68.910000;55.790000;52.150000;7121200000.000000;8000000000.000000
1516586824;22/01/2018 03:07;50.410000;;;;;;;;;7206830000.000000;8000000000.000000
1516587124;22/01/2018 03:12;66.370000;70.010000;72.800000;56.020000;50.120000;68.760000;62.080000;66.680000;;7341180000.000000;8000000000.000000
1516587424;22/01/2018 03:17;46.020000;55.350000;47.760000;62.000000;70.740000;58.210000;53.560000;73.250000;;7263260000.000000;8000000000.000000
1516587724;22/01/2018 03:22;76.460000;;;;;;;;;7414830000.000000;8000000000.000000
1516588024;22/01/2018 03:27;72.470000;75.350000;74.250000;51.800000;;;;;;7257480000.000000;8000000000.000000
1516588324;22/01/2018 03:32;71.120000;60.780000;54.000000;70.100000;;;;;;7109540000.000000;8000000000.000000
1516588624;22/01/2018 03:37;64.440000;64.630000;57.730000;51.390000;53.630000;48.990000;74.170000;59.950000;;7494910000.000000;8000000000.000000
1516588924;22/01/2018 03:42;65.390000;53.760000;56.120000;76.480000;57.460000;61.960000;52.340000;;;7453570000.000000;8000000000.000000
1516589224;22/01/2018 03:47;70.420000;73.370000;55.390000;68.210000;47.230000;57.490000;;;;7119230000.000000;8000000000.000000
1516589524;22/01/2018 03:52;67.400000;81.600000;49.720000;55.080000;63.000000;71.920000;;;;7046210000.000000;8000000000.000000
1516589824;22/01/2018 03:57;82.760000;49.700000;;;;;;;;7458410000.000000;8000000000.000000
1516590124;22/01/2018 04:02;57.940000;74.600000;62.610000;64.930000;62.370000;79.720000;57.730000;;;7081980000.000000;8000000000.000000
1516590424;22/01/2018 04:07;71.670000;53.700000;45.600000;66.040000;65.810000;74.440000;61.630000;76.280000;;7069650000.000000;8000000000.000000
1516590724;22/01/2018 04:12;52.570000;44.350000;60.820000;48.530000;66.110000;61.060000;61.050000;61.340000;;7013260000.000000;8000000000.000000
1516591024;22/01/2018 04:17;76.770000;64.360000;73.870000;59.080000;51.200000;58.990000;;;;7040870000.000000;8000000000.000000
1516591324;22/01/2018 04:22;62.790000;57.460000;53.660000;61.730000;;;;;;7044860000.000000;8000000000.000000
1516591624;22/01/2018 04:27;60.190000;63.150000;50.950000;52.060000;52.350000;67.460000;77.080000;;;7247210000.000000;8000000000.000000
1516591924;22/01/2018 04:32;58.220000;48.320000;70.990000;50.380000;68.230000;46.860000;65.920000;56.760000;49.820000;7178660000.000000;8000000000.000000
1516592224;22/01/2018 04:37;63.390000;67.610000;67.560000;;;;;;;7264530000.000000;8000000000.000000
1516592524;22/01/2018 04:42;48.680000;72.890000;56.350000;64.430000;44.530000;70.960000;81.200000;57.210000;;7154610000.000000;8000000000.000000
1516592824;22/01/2018 04:47;58.500000;;;;;;;;;7449410000.000000;8000000000.000000
1516593124;22/01/2018 04:52;75.960000;52.010000;59.330000;46.150000;41.600000;59.390000;68.140000;67.960000;44.020000;7201650000.000000;8000000000.000000
1516593424;22/01/2018 04:57;54.600000;72.980000;73.110000;62.940000;59.910000;54.030000;57.900000;61.480000;;7011350000.000000;8000000000.000000
1516593724;22/01/2018 05:02;70.210000;71.910000;46.940000;46.880000;50.940000;;;;;7261340000.000000;8000000000.000000
1516594024;22/01/2018 05:07;50.520000;67.140000;57.740000;63.470000;60.550000;73.340000;53.820000;;;7356820000.000000;8000000000.000000
1516594324;22/01/2018 05:12;62.290000;61.590000;50.900000;74.730000;69.320000;;;;;7281120000.000000;8000000000.000000
1516594624;22/01/2018 05:17;64.000000;62.690000;58.060000;68.650000;52.610000;53.730000;60.450000;;;7428910000.000000;8000000000.000000
1516594924;22/01/2018 05:22;68.780000;48.780000;70.270000;53.880000;64.880000;;;;;7475770000.000000;8000000000.000000
1516595224;22/01/2018 05:27;56.160000;72.630000;75.700000;68.630000;57.400000;;;;;7033290000.000000;8000000000.000000
1516595524;22/01/2018 05:32;49.670000;56.670000;58.340000;69.370000;;;;;;7041850000.000000;8000000000.000000
1516595824;22/01/2018 05:37;80.610000;50.600000;56.150000;50.830000;53.850000;63.130000;72.430000;52.090000;;7413240000.000000;8000000000.000000
1516596124;22/01/2018 05:42;66.530000;58.280000;72.080000;55.390000;67.600000;;;;;7193750000.000000;8000000000.000000
1516596424;22/01/2018 05:47;62.320000;60.550000;49.840000;64.400000;73.990000;57.320000;66.230000;57.040000;;7374610000.000000;8000000000.000000
1516596724;22/01/2018 05:52;66.470000;81.180000;50.230000;;;;;;;7482570000.000000;8000000000.000000
1516597024;22/01/2018 05:57;60.310000;60.460000;48.830000;78.460000;79.170000;63.730000;69.080000;;;7341610000.000000;8000000000.000000
1516597324;22/01/2018 06:02;73.440000;;;;;;;;;7347630000.000000;8000000000.000000
1516597624;22/01/2018 06:07;71.880000;50.590000;;;;;;;;7241220000.000000;8000000000.000000
1516597924;22/01/2018 06:12;73.530000;;;;;;;;;7277100000.000000;8000000000.000000
1516598224;22/01/2018 06:17;74.150000;75.280000;44.570000;66.830000;72.140000;52.830000;81.960000;53.270000;;7327390000.000000;8000000000.000000
1516598524;22/01/2018 06:22;48.820000;58.120000;49.750000;61.930000;57.210000;53.930000;;;;7412660000.000000;8000000000.000000
1516598824;22/01/2018 06:27;55.090000;81.170000;71.440000;50.660000;46.150000;57.920000;62.620000;;;7024290000.000000;8000000000.000000
1516599124;22/01/2018 06:32;53.370000;73.980000;65.330000;63.140000;77.660000;63.310000;71.010000;;;7012550000.000000;8000000000.000000
1516599424;22/01/2018 06:37;61.070000;65.540000;67.620000;64.890000;77.020000;49.260000;49.370000;61.270000;;7413390000.000000;8000000000.000000
1516599724;22/01/2018 06:42;67.320000;76.640000;77.170000;62.370000;63.340000;63.380000;70.490000;58.090000;68.240000;7311060000.000000;8000000000.000000
1516600024;22/01/2018 06:47;42.990000;58.520000;67.020000;74.830000;64.390000;;;;;7479840000.000000;8000000000.000000
1516600324;22/01/2018 06:52;74.320000;53.640000;66.360000;63.870000;73.990000;69.300000;54.600000;65.910000;;7360400000.000000;8000000000.000000
1516600624;22/01/2018 06:57;57.380000;71.460000;75.820000;;;;;;;7418710000.000000;8000000000.000000
1516600924;22/01/2018 07:02;61.840000;67.880000;71.880000;62.320000;;;;;;7473510000.000000;8000000000.000000
1516601224;22/01/2018 07:07;56.290000;48.300000;47.320000;81.700000;59.690000;;;;;7419690000.000000;8000000000.000000
1516601524;22/01/2018 07:12;53.590000;49.700000;50.800000;65.160000;73.740000;72.890000;49.930000;62.980000;;7457730000.000000;8000000000.000000
1516601824;22/01/2018 07:17;46.880000;44.740000;;;;;;;;7432590000.000000;8000000000.000000
1516602124;22/01/2018 07:22;47.860000;70.270000;71.260000;70.510000;67.010000;;;;;7389110000.000000;8000000000.000000
1516602424;22/01/2018 07:27;65.210000;73.600000;77.730000;83.570000;49.980000;;;;;7090730000.000000;8000000000.000000
1516602724;22/01/2018 07:32;56.020000;63.650000;63.460000;52.640000;59.610000;73.920000;55.750000;69.870000;59.920000;7400000000.000000;8000000000.000000
1516603024;22/01/2018 07:37;70.910000;71.140000;58.240000;71.000000;;;;;;7033140000.000000;8000000000.000000
1516603324;22/01/2018 07:42;57.150000;69.440000;58.070000;78.650000;64.150000;56.350000;48.710000;57.740000;68.680000;7211960000.000000;8000000000.000000
1516603624;22/01/2018 07:47;54.190000;56.310000;65.660000;62.260000;57.130000;57.140000;65.400000;;;7110910000.000000;8000000000.000000
1516603924;22/01/2018 07:52;54.700000;63.090000;76.300000;54.010000;48.260000;50.260000;63.480000;;;7438200000.000000;8000000000.000000
1516604224;22/01/2018 07:57;56.090000;53.170000;73.150000;61.270000;69.680000;68.310000;51.390000;55.760000;67.040000;7367460000.000000;8000000000.000000
1516604524;22/01/2018 08:02;64.600000;48.340000;58.200000;49.300000;70.400000;;;;;7185850000.000000;8000000000.000000
1516604824;22/01/2018 08:07;62.930000;51.100000;60.410000;65.490000;54.200000;45.250000;66.100000;;;7244060000.000000;8000000000.000000
1516605124;22/01/2018 08:12;63.320000;65.580000;;;;;;;;7484000000.000000;8000000000.000000
1516605424;22/01/2018 08:17;60.270000;;;;;;;;;7430540000.000000;8000000000.000000
